user_id,item_id,cat_id,seller_id,brand_id,time_stamp,action_type,age_range,gender
123645,294,1181,4798,4120.0,926,0,4.0,0.0
123645,294,1181,4798,4120.0,1021,0,4.0,0.0
123645,294,1181,4798,4120.0,1104,0,4.0,0.0
123645,294,1181,4798,4120.0,1021,2,4.0,0.0
249493,259,614,637,2603.0,526,0,3.0,1.0
207630,209,863,3766,1097.0,1111,0,3.0,0.0
207630,209,863,3766,1097.0,1023,0,3.0,0.0
1816,304,559,3989,5270.0,731,2,5.0,0.0
1816,304,559,3989,3650.0,731,0,5.0,0.0
268165,210,683,1913,69.0,730,2,4.0,0.0
268165,210,683,1913,69.0,730,0,4.0,0.0
268165,210,683,1913,69.0,730,0,4.0,0.0
268165,210,683,1913,69.0,730,0,4.0,0.0
268165,210,683,1913,69.0,730,0,4.0,0.0
268165,210,683,1913,69.0,730,0,4.0,0.0
268165,210,683,1913,69.0,730,0,4.0,0.0
268165,210,683,1913,69.0,730,0,4.0,0.0
268165,210,683,1913,69.0,730,0,4.0,0.0
268165,210,683,1913,69.0,723,0,4.0,0.0
208622,304,559,3989,3650.0,523,0,6.0,0.0
77208,209,863,3766,1097.0,1111,0,3.0,0.0
183978,218,451,419,2735.0,905,0,6.0,0.0
183978,218,451,419,2735.0,915,0,6.0,0.0
77491,249,1023,4440,8122.0,803,0,3.0,0.0
155164,183,1604,2925,5999.0,608,3,3.0,0.0
155164,183,1604,2925,5999.0,608,0,3.0,0.0
411185,299,115,4138,4073.0,1101,0,3.0,0.0
327643,279,898,3323,683.0,601,0,3.0,1.0
327643,279,898,3323,683.0,601,0,3.0,1.0
315147,232,834,2091,6740.0,918,0,5.0,0.0
231128,304,559,3989,3650.0,618,0,3.0,2.0
231128,304,559,3989,3650.0,618,0,3.0,2.0
231128,304,559,3989,3650.0,618,0,3.0,2.0
421558,183,1604,2925,5999.0,812,0,4.0,0.0
421558,183,1604,2925,5999.0,812,0,4.0,0.0
78991,202,1518,3673,5588.0,711,0,4.0,0.0
152754,174,1467,4257,6742.0,902,0,4.0,1.0
286291,241,266,3196,2541.0,1102,0,3.0,0.0
331989,304,559,3989,5270.0,730,2,4.0,0.0
331989,304,559,3989,3650.0,730,0,4.0,0.0
331989,304,559,3989,3650.0,730,0,4.0,0.0
331989,304,559,3989,3650.0,730,0,4.0,0.0
390909,312,602,4129,5491.0,1103,0,3.0,0.0
390909,312,602,4129,5491.0,830,0,3.0,0.0
261564,317,662,644,6455.0,521,0,5.0,0.0
412076,304,559,3989,3650.0,803,0,4.0,0.0
63000,304,559,3989,3650.0,913,0,0.0,0.0
257103,175,1181,4760,247.0,1111,0,4.0,0.0
92445,174,1467,4257,6742.0,618,0,3.0,0.0
360261,178,394,1641,5067.0,1101,0,4.0,0.0
360261,178,394,1641,5067.0,1101,0,4.0,0.0
214766,253,962,3263,626.0,1110,0,2.0,0.0
214766,253,962,3263,626.0,1110,0,2.0,0.0
347042,209,863,3766,1097.0,1111,0,3.0,0.0
173711,223,737,2340,7627.0,813,0,3.0,0.0
115662,317,662,644,6455.0,611,0,3.0,0.0
156857,178,394,1641,5067.0,528,0,0.0,0.0
156857,178,394,1641,5067.0,528,3,0.0,0.0
410408,217,1326,3096,3080.0,909,0,4.0,0.0
410408,217,1326,3096,3080.0,909,2,4.0,0.0
410408,217,1326,3096,3080.0,901,0,4.0,0.0
410408,217,1326,3096,3080.0,913,0,4.0,0.0
414635,198,656,145,3462.0,1111,0,3.0,0.0
218861,175,1181,4760,247.0,1111,0,6.0,0.0
266290,312,602,4129,5491.0,1031,0,3.0,0.0
291032,174,1467,4257,6742.0,726,0,6.0,1.0
121180,211,1188,2277,1246.0,1111,0,3.0,1.0
121180,211,1188,2277,1246.0,1111,0,3.0,1.0
121180,211,1188,2277,1246.0,1111,2,3.0,1.0
121180,211,1188,2277,1246.0,1105,0,3.0,1.0
146251,304,559,3989,3650.0,609,0,7.0,1.0
146251,304,559,3989,3650.0,609,0,7.0,1.0
374737,193,656,2781,6885.0,1111,0,0.0,1.0
350830,259,614,637,2603.0,916,0,3.0,1.0
350830,259,614,637,2603.0,916,2,3.0,1.0
350830,259,614,637,2603.0,916,0,3.0,1.0
350830,259,614,637,2603.0,921,0,3.0,1.0
421209,221,598,4405,4631.0,1103,0,3.0,1.0
258852,312,602,4129,5491.0,828,0,2.0,0.0
269087,170,1095,3828,1446.0,607,0,6.0,0.0
388684,279,898,3323,683.0,1107,0,4.0,0.0
384956,174,1467,4257,6742.0,526,0,5.0,0.0
314968,168,1467,623,68.0,625,0,3.0,0.0
188058,304,559,3989,3650.0,618,0,6.0,0.0
188058,304,559,3989,3650.0,618,0,6.0,0.0
396613,304,559,3989,5270.0,802,2,4.0,1.0
396613,304,559,3989,3650.0,802,0,4.0,1.0
396613,304,559,3989,3650.0,802,0,4.0,1.0
396613,304,559,3989,3650.0,802,0,4.0,1.0
396613,304,559,3989,3650.0,819,0,4.0,1.0
257002,304,559,3989,3650.0,618,0,4.0,0.0
179830,259,614,637,2603.0,701,0,3.0,1.0
127221,279,898,3323,683.0,1022,0,3.0,0.0
127221,279,898,3323,683.0,1022,3,3.0,0.0
258552,190,664,1131,2350.0,1108,0,3.0,1.0
258552,190,664,1131,2350.0,1108,0,3.0,1.0
258552,190,664,1131,2350.0,1108,3,3.0,1.0
230766,317,662,644,6455.0,615,0,2.0,0.0
145172,174,1467,4257,6742.0,722,0,0.0,1.0
249747,304,559,3989,3650.0,618,0,6.0,0.0
352043,309,611,3083,5717.0,1110,0,3.0,1.0
352043,309,611,3083,5717.0,1110,0,3.0,1.0
220365,173,302,4321,2018.0,826,0,3.0,0.0
251022,232,834,2091,6740.0,523,0,4.0,0.0
251022,232,834,2091,6740.0,523,0,4.0,0.0
251022,232,834,2091,6740.0,523,0,4.0,0.0
251022,232,834,2091,6740.0,523,2,4.0,0.0
251022,232,834,2091,6740.0,523,0,4.0,0.0
218575,165,1612,2732,5772.0,1110,0,0.0,0.0
292532,259,614,637,2603.0,1007,0,2.0,0.0
14540,161,1077,2572,2741.0,717,0,3.0,0.0
387879,259,614,637,2603.0,1106,0,4.0,0.0
387879,259,614,637,2603.0,1106,0,4.0,0.0
387879,259,614,637,2603.0,1107,0,4.0,0.0
198751,259,614,637,2603.0,927,0,0.0,0.0
258069,299,115,4138,4073.0,1101,0,5.0,0.0
5524,224,614,4955,7924.0,1111,0,3.0,0.0
189746,296,1611,1087,6443.0,1111,0,7.0,1.0
250922,304,559,3989,3650.0,613,0,6.0,1.0
397560,304,559,3989,3650.0,916,0,7.0,1.0
397560,304,559,3989,3650.0,916,0,7.0,1.0
397560,304,559,3989,5270.0,916,2,7.0,1.0
397560,304,559,3989,3650.0,916,0,7.0,1.0
397560,304,559,3989,3650.0,916,0,7.0,1.0
150525,170,1095,3828,1446.0,529,0,6.0,0.0
173984,265,1100,3101,4533.0,530,0,4.0,0.0
262694,178,394,1641,5067.0,711,0,4.0,1.0
384859,189,1095,2387,6040.0,1107,0,0.0,0.0
54703,259,614,637,2603.0,1028,0,0.0,0.0
218669,279,898,3323,683.0,1111,0,0.0,2.0
201809,175,1181,4760,247.0,1111,0,0.0,0.0
133401,209,863,3766,1097.0,1111,0,0.0,0.0
51659,304,559,3989,5270.0,625,2,7.0,1.0
51659,304,559,3989,3650.0,625,0,7.0,1.0
51659,304,559,3989,3650.0,625,0,7.0,1.0
6073,230,629,1,1662.0,903,0,4.0,0.0
6073,230,629,1,1662.0,903,0,4.0,0.0
385174,170,1095,3828,1446.0,719,0,0.0,0.0
363248,304,559,3989,3650.0,730,0,3.0,0.0
207289,259,614,637,2603.0,818,2,2.0,0.0
207289,259,614,637,2603.0,818,0,2.0,0.0
50317,279,898,3323,683.0,726,0,0.0,0.0
7313,304,559,3989,3650.0,709,0,5.0,1.0
7313,304,559,3989,5270.0,709,2,5.0,1.0
7313,304,559,3989,3650.0,709,0,5.0,1.0
7313,304,559,3989,3650.0,521,0,5.0,1.0
7313,304,559,3989,3650.0,521,0,5.0,1.0
7313,304,559,3989,5270.0,611,2,5.0,1.0
7313,304,559,3989,5270.0,512,2,5.0,1.0
7313,304,559,3989,3650.0,611,0,5.0,1.0
334838,170,1095,3828,1446.0,726,0,5.0,0.0
228676,304,559,3989,3650.0,619,0,5.0,0.0
228676,304,559,3989,5270.0,618,2,5.0,0.0
228676,304,559,3989,3650.0,618,0,5.0,0.0
66773,178,394,1641,5067.0,831,3,3.0,1.0
103662,189,1095,2387,6040.0,1106,0,0.0,0.0
103662,189,1095,2387,6040.0,1106,0,0.0,0.0
272518,224,614,4955,7924.0,1111,0,3.0,0.0
94898,259,614,637,2603.0,1026,2,4.0,1.0
94898,259,614,637,2603.0,1101,0,4.0,1.0
152560,175,1181,4760,247.0,1110,0,3.0,0.0
180317,193,656,2781,6885.0,1111,0,0.0,0.0
417109,183,1604,2925,5999.0,806,0,6.0,0.0
417109,183,1604,2925,5999.0,809,0,6.0,0.0
241082,175,1181,4760,247.0,1110,0,4.0,0.0
68910,286,601,1294,3007.0,729,0,6.0,0.0
284772,261,1038,4538,8238.0,616,0,3.0,0.0
357264,304,559,3989,5270.0,820,2,0.0,0.0
321903,304,559,3989,3650.0,723,0,4.0,0.0
362198,178,394,1641,5067.0,831,0,3.0,0.0
362198,178,394,1641,5067.0,831,0,3.0,0.0
27049,277,1023,4282,7892.0,616,0,4.0,1.0
326623,259,614,637,2603.0,1111,0,2.0,0.0
183779,259,614,637,2603.0,826,0,3.0,0.0
60951,304,559,3989,3650.0,618,0,2.0,0.0
102727,174,1467,4257,6742.0,726,3,0.0,2.0
161404,170,1095,3828,1446.0,523,3,5.0,0.0
161404,170,1095,3828,1446.0,523,0,5.0,0.0
99924,304,559,3989,3650.0,617,3,3.0,0.0
99924,304,559,3989,3650.0,617,0,3.0,0.0
99924,304,559,3989,3650.0,706,0,3.0,0.0
99924,304,559,3989,3650.0,706,0,3.0,0.0
99924,304,559,3989,3650.0,706,0,3.0,0.0
48824,211,1188,2277,1246.0,1111,0,0.0,0.0
48824,211,1188,2277,1246.0,1111,0,0.0,0.0
156553,279,898,3323,683.0,1109,0,4.0,0.0
160543,169,1505,4988,5738.0,1011,0,4.0,0.0
191278,277,1023,4282,7892.0,803,0,3.0,1.0
247271,173,302,4321,2018.0,629,3,3.0,0.0
334897,241,266,3196,2541.0,627,0,0.0,0.0
320677,242,389,2751,5703.0,1108,0,5.0,1.0
243945,304,559,3989,3650.0,714,0,3.0,0.0
254185,304,559,3989,3650.0,618,0,2.0,1.0
254185,304,559,3989,3650.0,618,3,2.0,1.0
281388,296,1611,1087,6443.0,1111,0,3.0,1.0
152991,277,1023,4282,7892.0,614,0,3.0,1.0
217061,259,614,637,2603.0,1108,0,4.0,1.0
44317,294,1181,4798,4120.0,1111,0,3.0,1.0
44317,294,1181,4798,4120.0,1111,2,3.0,1.0
44317,294,1181,4798,4120.0,1111,0,3.0,1.0
44317,294,1181,4798,4120.0,1111,0,3.0,1.0
44317,294,1181,4798,4120.0,1111,0,3.0,1.0
44317,294,1181,4798,4120.0,1111,0,3.0,1.0
44317,294,1181,4798,4120.0,1111,0,3.0,1.0
44317,294,1181,4798,4120.0,1110,0,3.0,1.0
44317,294,1181,4798,4120.0,1110,0,3.0,1.0
336636,178,394,1641,5067.0,1108,0,5.0,1.0
198173,174,1467,4257,6742.0,926,0,3.0,0.0
388831,230,629,1,1662.0,728,0,3.0,0.0
388831,230,629,1,1662.0,728,0,3.0,0.0
280468,176,1188,2085,2169.0,815,0,5.0,0.0
288207,294,1181,4798,4120.0,1109,0,2.0,1.0
164419,242,389,2751,5703.0,1023,0,0.0,0.0
164419,242,389,2751,5703.0,1023,0,0.0,0.0
164419,242,389,2751,5703.0,1023,3,0.0,0.0
393662,259,614,637,2603.0,914,0,2.0,0.0
393662,259,614,637,2603.0,914,2,2.0,0.0
393662,259,614,637,2603.0,914,0,2.0,0.0
224921,217,1326,3096,3080.0,910,0,3.0,1.0
160115,283,737,801,5890.0,905,0,3.0,0.0
160115,283,737,801,5890.0,1021,0,3.0,0.0
66890,283,737,801,5890.0,802,0,4.0,0.0
362078,257,1238,158,99.0,1103,0,0.0,0.0
294537,174,1467,4257,6742.0,616,0,4.0,0.0
283228,181,776,3491,3969.0,603,0,3.0,0.0
26580,304,559,3989,3650.0,820,0,3.0,0.0
38290,259,614,637,2603.0,1029,0,3.0,0.0
327030,294,1181,4798,4120.0,1110,0,7.0,0.0
270450,165,1612,2732,5772.0,1108,0,0.0,0.0
297410,173,302,4321,2018.0,915,0,3.0,0.0
357402,195,707,4549,8150.0,916,0,3.0,0.0
289863,189,1095,2387,6040.0,1106,0,3.0,0.0
277770,279,898,3323,683.0,1111,0,0.0,0.0
361009,294,1181,4798,4120.0,1111,0,3.0,0.0
286052,304,559,3989,3650.0,1108,0,6.0,0.0
286052,304,559,3989,5270.0,1107,2,6.0,0.0
286052,304,559,3989,3650.0,1107,0,6.0,0.0
87596,183,1604,2925,5999.0,804,3,2.0,2.0
81789,170,1095,3828,1446.0,529,0,0.0,0.0
128357,259,614,637,2603.0,1111,0,0.0,0.0
128357,259,614,637,2603.0,1111,0,0.0,0.0
157470,304,559,3989,3650.0,617,0,6.0,1.0
157470,304,559,3989,3650.0,617,0,6.0,1.0
68440,304,559,3989,3650.0,714,0,3.0,0.0
68440,304,559,3989,3650.0,714,0,3.0,0.0
68440,304,559,3989,3650.0,714,0,3.0,0.0
68440,304,559,3989,5270.0,714,2,3.0,0.0
68440,304,559,3989,3650.0,714,0,3.0,0.0
142510,230,629,1,1662.0,921,0,4.0,0.0
103945,174,1467,4257,6742.0,720,0,6.0,1.0
400723,175,1181,4760,247.0,1022,0,4.0,0.0
39001,211,1188,2277,1246.0,1111,0,3.0,0.0
39001,211,1188,2277,1246.0,1111,0,3.0,0.0
311115,175,1181,4760,247.0,1011,0,3.0,0.0
356494,299,115,4138,4073.0,1102,3,3.0,0.0
356494,299,115,4138,4073.0,1102,0,3.0,0.0
356494,299,115,4138,4073.0,1102,0,3.0,0.0
356494,299,115,4138,4073.0,1102,0,3.0,0.0
192882,285,1577,630,1905.0,611,0,4.0,0.0
192882,285,1577,630,1905.0,909,3,4.0,0.0
192882,285,1577,630,1905.0,611,3,4.0,0.0
192882,285,1577,630,1905.0,611,0,4.0,0.0
192882,285,1577,630,1905.0,618,0,4.0,0.0
192882,285,1577,630,1905.0,1110,0,4.0,0.0
192882,285,1577,630,1905.0,705,0,4.0,0.0
192882,285,1577,630,1905.0,705,0,4.0,0.0
192882,285,1577,630,1905.0,808,0,4.0,0.0
246015,186,267,1200,2276.0,1111,2,5.0,0.0
246015,186,267,1200,2276.0,1111,0,5.0,0.0
34718,193,656,2781,6885.0,1110,0,4.0,1.0
109716,178,394,1641,5067.0,1111,0,4.0,0.0
109716,178,394,1641,5067.0,1111,0,4.0,0.0
109716,178,394,1641,5067.0,1111,0,4.0,0.0
109716,178,394,1641,5067.0,1111,0,4.0,0.0
109716,178,394,1641,5067.0,1111,0,4.0,0.0
171188,259,614,637,2603.0,1111,0,2.0,0.0
171188,259,614,637,2603.0,1109,0,2.0,0.0
171188,259,614,637,2603.0,1110,0,2.0,0.0
312247,279,898,3323,683.0,1111,0,2.0,0.0
312247,279,898,3323,683.0,1111,0,2.0,0.0
310699,178,394,1641,5067.0,529,0,0.0,0.0
310699,178,394,1641,5067.0,614,2,0.0,0.0
310699,178,394,1641,5067.0,614,0,0.0,0.0
310699,178,394,1641,5067.0,614,0,0.0,0.0
376951,259,614,637,2603.0,1101,0,3.0,0.0
376951,259,614,637,2603.0,1101,0,3.0,0.0
376951,259,614,637,2603.0,1101,0,3.0,0.0
390951,174,1467,4257,6742.0,1009,0,2.0,0.0
328064,250,1033,4185,6810.0,1009,3,0.0,0.0
382045,237,535,3948,7651.0,807,0,6.0,0.0
120556,259,614,637,2603.0,1010,0,3.0,0.0
120556,259,614,637,2603.0,1010,3,3.0,0.0
2219,304,559,3989,5270.0,902,2,5.0,0.0
2219,304,559,3989,3650.0,902,0,5.0,0.0
139081,304,559,3989,3650.0,713,0,4.0,0.0
362181,193,656,2781,6885.0,1111,0,0.0,0.0
416951,259,614,637,2603.0,516,2,3.0,0.0
155604,175,1181,4760,247.0,1111,0,0.0,1.0
273256,304,559,3989,5270.0,1031,2,3.0,1.0
394043,174,1467,4257,6742.0,725,0,3.0,0.0
394043,174,1467,4257,6742.0,725,0,3.0,0.0
342429,304,559,3989,3650.0,618,0,5.0,0.0
342429,304,559,3989,3650.0,618,0,5.0,0.0
262916,294,1181,4798,4120.0,1109,0,0.0,0.0
288077,173,302,4321,2018.0,604,0,0.0,0.0
186638,224,614,4955,7924.0,718,0,3.0,0.0
342435,192,1023,259,5014.0,1111,0,3.0,1.0
6537,176,1188,2085,2169.0,1111,0,6.0,0.0
340411,277,1023,4282,7892.0,602,0,3.0,1.0
334559,259,614,637,2603.0,1109,0,3.0,0.0
334559,259,614,637,2603.0,1108,2,3.0,0.0
99112,304,559,3989,3650.0,618,0,2.0,1.0
14131,279,898,3323,683.0,629,2,4.0,1.0
14131,279,898,3323,683.0,813,2,4.0,1.0
211894,174,1467,4257,6742.0,724,3,5.0,0.0
211894,174,1467,4257,6742.0,724,0,5.0,0.0
295281,225,1326,582,5478.0,624,0,0.0,0.0
338072,259,614,637,2603.0,523,0,3.0,0.0
338072,259,614,637,2603.0,523,0,3.0,0.0
338072,259,614,637,2603.0,517,3,3.0,0.0
53374,175,1181,4760,247.0,1109,0,2.0,1.0
352771,259,614,637,2603.0,1111,0,2.0,0.0
352771,259,614,637,2603.0,1111,2,2.0,0.0
80466,174,1467,4257,6742.0,527,0,5.0,0.0
335005,304,559,3989,5270.0,618,2,3.0,0.0
335005,304,559,3989,3650.0,618,0,3.0,0.0
335005,304,559,3989,3650.0,618,0,3.0,0.0
146621,304,559,3989,3650.0,820,0,3.0,1.0
369101,304,559,3989,3650.0,618,0,4.0,0.0
369101,304,559,3989,3650.0,618,0,4.0,0.0
11347,294,1181,4798,4120.0,1010,0,3.0,0.0
278234,304,559,3989,3650.0,1002,3,0.0,1.0
278234,304,559,3989,3650.0,1002,0,0.0,1.0
278234,304,559,3989,3650.0,1003,0,0.0,1.0
340093,174,1467,4257,6742.0,715,0,4.0,0.0
100441,282,885,3791,1500.0,1008,0,3.0,0.0
100441,282,885,3791,1500.0,1011,0,3.0,0.0
334949,279,898,3323,683.0,1106,0,6.0,1.0
192475,259,614,637,2603.0,1111,0,3.0,1.0
192475,259,614,637,2603.0,1111,0,3.0,1.0
192475,259,614,637,2603.0,914,0,3.0,1.0
297049,183,1604,2925,5999.0,814,0,6.0,0.0
13738,279,898,3323,683.0,1111,0,3.0,2.0
134134,195,707,4549,8150.0,604,0,4.0,0.0
134134,195,707,4549,8150.0,604,0,4.0,0.0
322937,304,559,3989,3650.0,716,0,2.0,1.0
386295,279,898,3323,683.0,1111,0,2.0,0.0
320636,223,737,2340,7627.0,1110,0,2.0,1.0
396532,259,614,637,2603.0,915,0,3.0,0.0
396532,259,614,637,2603.0,915,0,3.0,0.0
81546,189,1095,2387,6040.0,1106,0,0.0,0.0
81546,189,1095,2387,6040.0,1106,0,0.0,0.0
208688,217,1326,3096,3080.0,1029,0,3.0,0.0
107772,259,614,637,2603.0,1111,0,3.0,0.0
107772,259,614,637,2603.0,1111,2,3.0,0.0
107772,259,614,637,2603.0,1111,0,3.0,0.0
107772,259,614,637,2603.0,1111,0,3.0,0.0
351279,304,559,3989,3650.0,630,0,3.0,1.0
203894,279,898,3323,683.0,1110,0,3.0,0.0
5745,193,656,2781,6885.0,1111,0,2.0,0.0
76174,175,1181,4760,247.0,1016,0,5.0,0.0
28825,304,559,3989,3650.0,618,0,2.0,0.0
164477,170,1095,3828,1446.0,530,0,4.0,0.0
125988,259,614,637,2603.0,1017,0,3.0,0.0
125988,259,614,637,2603.0,1016,2,3.0,0.0
125988,259,614,637,2603.0,1016,0,3.0,0.0
38953,183,1604,2925,5999.0,731,0,3.0,0.0
285072,309,611,3083,5717.0,1004,0,4.0,1.0
230436,181,776,3491,3969.0,603,0,2.0,0.0
322294,175,1181,4760,247.0,1111,0,2.0,1.0
31966,259,614,637,2603.0,806,0,2.0,0.0
31966,259,614,637,2603.0,805,3,2.0,0.0
31966,259,614,637,2603.0,805,0,2.0,0.0
409853,170,1095,3828,1446.0,531,0,6.0,0.0
409853,170,1095,3828,1446.0,531,0,6.0,0.0
373905,224,614,4955,7924.0,1111,0,2.0,0.0
81179,304,559,3989,3650.0,820,0,2.0,1.0
81179,304,559,3989,3650.0,820,0,2.0,1.0
392465,259,614,637,2603.0,1110,0,3.0,0.0
223485,174,1467,4257,6742.0,516,3,3.0,0.0
113906,198,656,145,3462.0,1111,0,5.0,0.0
242938,173,302,4321,2018.0,629,0,2.0,0.0
153176,311,776,4205,928.0,1111,0,3.0,0.0
191338,231,490,3325,3929.0,721,0,3.0,1.0
71029,262,1238,524,4655.0,605,0,3.0,0.0
123453,283,737,801,5890.0,816,0,3.0,0.0
123453,283,737,801,5890.0,816,0,3.0,0.0
145326,249,1023,4440,8122.0,620,0,0.0,0.0
356263,259,614,637,2603.0,906,0,2.0,0.0
74080,190,664,1131,2350.0,1109,0,3.0,0.0
402251,175,1181,4760,247.0,1103,0,2.0,1.0
402251,175,1181,4760,247.0,1103,0,2.0,1.0
402251,175,1181,4760,247.0,1109,0,2.0,1.0
402251,175,1181,4760,247.0,1109,0,2.0,1.0
274994,170,1095,3828,1446.0,726,0,0.0,0.0
205992,279,898,3323,683.0,1110,0,0.0,0.0
205992,279,898,3323,683.0,1110,0,0.0,0.0
205992,279,898,3323,683.0,1111,0,0.0,0.0
184429,259,614,637,2603.0,910,0,2.0,1.0
184429,259,614,637,2603.0,910,0,2.0,1.0
184429,259,614,637,2603.0,910,2,2.0,1.0
184429,259,614,637,2603.0,910,0,2.0,1.0
386155,259,614,637,2603.0,606,0,2.0,0.0
225490,173,302,4321,2018.0,704,0,3.0,0.0
106222,173,302,4321,2018.0,1011,0,2.0,0.0
96423,223,737,2340,7627.0,813,0,8.0,0.0
258401,270,1611,4224,136.0,601,0,3.0,1.0
237946,304,559,3989,3650.0,703,0,6.0,0.0
237946,304,559,3989,3650.0,703,0,6.0,0.0
237946,304,559,3989,3650.0,703,0,6.0,0.0
237946,304,559,3989,3650.0,703,0,6.0,0.0
237946,304,559,3989,5270.0,703,2,6.0,0.0
55104,259,614,637,2603.0,1111,0,2.0,1.0
301930,304,559,3989,5270.0,730,2,5.0,0.0
51802,279,898,3323,683.0,602,0,4.0,0.0
51802,279,898,3323,683.0,601,0,4.0,0.0
51802,279,898,3323,683.0,530,0,4.0,0.0
51802,279,898,3323,683.0,530,0,4.0,0.0
51802,279,898,3323,683.0,530,0,4.0,0.0
51802,279,898,3323,683.0,530,2,4.0,0.0
51802,279,898,3323,683.0,530,0,4.0,0.0
419335,304,559,3989,3650.0,912,0,7.0,0.0
419335,304,559,3989,3650.0,912,0,7.0,0.0
149639,175,1181,4760,247.0,1110,0,2.0,1.0
203567,209,863,3766,1097.0,1104,0,3.0,0.0
203567,209,863,3766,1097.0,1026,0,3.0,0.0
165594,278,1075,1210,6230.0,927,0,3.0,1.0
222144,175,1181,4760,247.0,1110,0,3.0,1.0
304246,304,559,3989,3650.0,820,0,0.0,0.0
267313,184,656,145,3462.0,1031,0,3.0,0.0
130684,225,1326,582,5478.0,829,0,0.0,1.0
127705,308,464,2960,3312.0,711,0,3.0,0.0
219695,279,898,3323,683.0,1111,0,3.0,0.0
187906,259,614,637,2603.0,916,0,3.0,0.0
362962,304,559,3989,3650.0,618,0,4.0,1.0
95548,175,1181,4760,247.0,1111,2,0.0,0.0
95548,175,1181,4760,247.0,1111,0,0.0,0.0
95548,175,1181,4760,247.0,1111,0,0.0,0.0
95548,175,1181,4760,247.0,1111,0,0.0,0.0
95548,175,1181,4760,247.0,1111,0,0.0,0.0
95548,175,1181,4760,247.0,1111,0,0.0,0.0
95548,175,1181,4760,247.0,1111,0,0.0,0.0
191000,304,559,3989,5270.0,628,2,3.0,1.0
225488,302,662,831,913.0,1008,0,3.0,0.0
225488,302,662,831,913.0,922,0,3.0,0.0
225488,302,662,831,913.0,922,0,3.0,0.0
225488,302,662,831,913.0,922,0,3.0,0.0
225488,302,662,831,913.0,920,3,3.0,0.0
141587,294,1181,4798,4120.0,1111,0,0.0,0.0
292896,175,1181,4760,247.0,1111,0,2.0,0.0
42387,304,559,3989,3650.0,616,3,3.0,1.0
90298,294,1181,4798,4120.0,1111,0,3.0,1.0
38777,259,614,637,2603.0,1110,0,0.0,0.0
55684,304,559,3989,3650.0,827,0,5.0,1.0
55684,304,559,3989,5270.0,827,2,5.0,1.0
55684,304,559,3989,3650.0,827,0,5.0,1.0
55684,304,559,3989,3650.0,827,0,5.0,1.0
55684,304,559,3989,3650.0,827,0,5.0,1.0
55684,304,559,3989,3650.0,902,0,5.0,1.0
110501,304,559,3989,3650.0,618,0,4.0,1.0
410626,277,1023,4282,7892.0,629,0,3.0,0.0
383810,259,614,637,2603.0,719,0,5.0,0.0
383810,259,614,637,2603.0,719,0,5.0,0.0
383810,259,614,637,2603.0,907,0,5.0,0.0
189589,304,559,3989,3650.0,720,0,4.0,1.0
299962,170,1095,3828,1446.0,717,0,4.0,0.0
61889,259,614,637,2603.0,1018,0,3.0,0.0
61889,259,614,637,2603.0,1018,2,3.0,0.0
61889,259,614,637,2603.0,1018,0,3.0,0.0
61889,259,614,637,2603.0,1018,0,3.0,0.0
61889,259,614,637,2603.0,1031,0,3.0,0.0
225388,279,898,3323,683.0,609,0,3.0,0.0
225388,279,898,3323,683.0,1111,0,3.0,0.0
225388,279,898,3323,683.0,601,0,3.0,0.0
225388,279,898,3323,683.0,601,0,3.0,0.0
225388,279,898,3323,683.0,601,0,3.0,0.0
225388,279,898,3323,683.0,601,0,3.0,0.0
225388,279,898,3323,683.0,601,0,3.0,0.0
225388,279,898,3323,683.0,601,0,3.0,0.0
225388,279,898,3323,683.0,601,2,3.0,0.0
47826,175,1181,4760,247.0,1111,0,0.0,0.0
376253,173,302,4321,2018.0,524,0,4.0,0.0
218505,304,559,3989,3650.0,1111,0,6.0,1.0
241960,185,1604,2159,6823.0,927,0,5.0,0.0
336592,221,598,4405,4631.0,1110,0,2.0,0.0
101474,174,1467,4257,6742.0,912,3,3.0,0.0
211713,259,614,637,2603.0,1102,0,0.0,0.0
400035,175,1181,4760,247.0,1111,0,3.0,1.0
400035,175,1181,4760,247.0,1111,0,3.0,1.0
400035,175,1181,4760,247.0,1111,0,3.0,1.0
178833,294,1181,4798,4120.0,1111,0,1.0,1.0
422965,209,863,3766,1097.0,1111,0,0.0,1.0
94259,217,1326,3096,3080.0,909,0,0.0,0.0
8535,217,1326,3096,3080.0,1111,0,3.0,0.0
422090,281,1130,246,5380.0,1102,0,3.0,1.0
422222,259,614,637,2603.0,624,0,4.0,0.0
422222,259,614,637,2603.0,622,0,4.0,0.0
193892,279,898,3323,683.0,603,0,6.0,1.0
226399,304,559,3989,3650.0,618,3,4.0,1.0
213358,320,420,1368,2357.0,923,0,0.0,0.0
213358,320,420,1368,2357.0,923,0,0.0,0.0
213358,320,420,1368,2357.0,923,0,0.0,0.0
213358,320,420,1368,2357.0,628,0,0.0,0.0
213358,320,420,1368,2357.0,921,0,0.0,0.0
213358,320,420,1368,2357.0,921,3,0.0,0.0
81856,201,1102,4882,5230.0,516,2,4.0,1.0
270431,296,1611,1087,6443.0,1106,0,3.0,0.0
182634,170,1095,3828,1446.0,603,0,5.0,1.0
403826,304,559,3989,3650.0,618,0,5.0,1.0
403826,304,559,3989,3650.0,618,0,5.0,1.0
403826,304,559,3989,3650.0,618,0,5.0,1.0
